Row_ID,Variation,Query,True_Label,Prediction,Is_Correct,Image_Path
row_12017,Squeezed Horizontally,What was the global mobile payment revenue in 2015?,450,"answer='450 billion U.S. dollars' explanation='The bar chart shows the annual transaction volume for mobile payments from 2015 to 2019. For 2015, it indicates a volume of 450 billion U.S. dollars.'",False,data/row_12017/Squeezed_Horizontally.png
row_12017,Increased Saturation,What was the global mobile payment revenue in 2015?,450,"answer='450 billion U.S. dollars' explanation='The chart shows the annual transaction volume for mobile payments globally, with 450 billion U.S. dollars for the year 2015.'",False,data/row_12017/Increased_Saturation.png
row_12017,Decreased Saturation,What was the global mobile payment revenue in 2015?,450,"answer='450 billion U.S. dollars.' explanation=""The chart indicates that the global mobile payment revenue in 2015 was 450 billion U.S. dollars, as shown by the bar labeled '2015.'""",True,data/row_12017/Decreased_Saturation.png
row_12017,Increased Brightness,What was the global mobile payment revenue in 2015?,450,answer='$450 billion' explanation='The chart shows the global mobile payment revenue for 2015 as $450 billion.',False,data/row_12017/Increased_Brightness.png
row_12017,Decreased Brightness,What was the global mobile payment revenue in 2015?,450,answer='450 billion U.S. dollars.' explanation='The bar chart shows the annual transaction volume for global mobile payments in 2015 as 450 billion U.S. dollars.',False,data/row_12017/Decreased_Brightness.png
row_12017,Increased Contrast,What was the global mobile payment revenue in 2015?,450,"answer='$450 billion.' explanation='The chart shows the annual transaction volume for mobile payments in billions of U.S. dollars for each year. For 2015, it is 450 billion.'",False,data/row_12017/Increased_Contrast.png
row_12017,Decreased Contrast,What was the global mobile payment revenue in 2015?,450,"answer='450 billion US dollars.' explanation='The chart shows that in 2015, the global mobile payment revenue was 450 billion US dollars.'",True,data/row_12017/Decreased_Contrast.png
row_12017,Increased Sharpness,What was the global mobile payment revenue in 2015?,450,"answer='450 billion U.S. dollars.' explanation='The chart indicates that the global mobile payment revenue in 2015 was 450 billion U.S. dollars, as per the data displayed on the bar for that year.'",False,data/row_12017/Increased_Sharpness.png
row_12017,Decreased Sharpness,What was the global mobile payment revenue in 2015?,450,"answer='The global mobile payment revenue in 2015 was 450 billion U.S. dollars.' explanation=""The graph shows the annual transaction volume in billion U.S. dollars, with 2015's value labeled as 450 billion.""",True,data/row_12017/Decreased_Sharpness.png
row_12017,Adaptive Threshold,What was the global mobile payment revenue in 2015?,450,"answer='450 billion U.S. dollars.' explanation='The chart shows annual transaction volumes for global mobile payment from 2015 to 2019. In 2015, the volume was 450 billion U.S. dollars.'",True,data/row_12017/Adaptive_Threshold.png
row_12017,Selective Blur,What was the global mobile payment revenue in 2015?,450,"answer='450 billion U.S. dollars.' explanation='The chart shows the annual transaction volume for mobile payments in billions of U.S. dollars. For 2015, it is 450 billion.'",False,data/row_12017/Selective_Blur.png
row_12017,Highlighted Intersections,What was the global mobile payment revenue in 2015?,450,"answer='$450 billion.' explanation='The image shows a bar graph with the mobile payment revenue for each year, and for 2015, it indicates $450 billion.'",False,data/row_12017/Highlighted_Intersections.png
row_12017,Dominant Colors,What was the global mobile payment revenue in 2015?,450,"answer='450 billion U.S. dollars.' explanation='The chart shows the annual transaction volume of global mobile payment revenue in billions of U.S. dollars. For 2015, the revenue was 450 billion.'",True,data/row_12017/Dominant_Colors.png
row_12017,Quantized Colors,What was the global mobile payment revenue in 2015?,450,"answer='450 billion U.S. dollars.' explanation='The chart indicates that the global mobile payment revenue in 2015 was 450 billion U.S. dollars, as shown at the bottom of the bar representing that year.'",False,data/row_12017/Quantized_Colors.png
row_12017,Padded,What was the global mobile payment revenue in 2015?,450,"answer='The global mobile payment revenue in 2015 was 450 billion U.S. dollars.' explanation='The graph shows the annual transaction volume for global mobile payments from 2015 to 2019, with 450 billion U.S. dollars for 2015.'",True,data/row_12017/Padded.png
row_6096,Baseline,What is the economic impact in trillion of domestic spending in 2016?,3.57,answer='3.57 trillion U.S. dollars.' explanation='The chart shows the economic impact of domestic spending in 2016 as 3.57 trillion U.S. dollars.',False,data/row_6096/Baseline.png
row_6096,Black and White,What is the economic impact in trillion of domestic spending in 2016?,3.57,"answer='$3.57 trillion' explanation='The economic impact of domestic spending in 2016 is $3.57 trillion, as indicated by the corresponding bar in the chart.'",True,data/row_6096/Black_and_White.png
row_6096,Vertically Stretched,What is the economic impact in trillion of domestic spending in 2016?,3.57,answer='$3.57 trillion.' explanation='The bar for domestic spending in 2016 indicates an economic impact of $3.57 trillion as shown in the graph.',True,data/row_6096/Vertically_Stretched.png
row_6096,Horizontally Stretched,What is the economic impact in trillion of domestic spending in 2016?,3.57,"answer='3.57 trillion U.S. dollars.' explanation='In 2016, the domestic spending economic impact is represented by the blue bar, showing 3.57 trillion U.S. dollars.'",False,data/row_6096/Horizontally_Stretched.png
row_6096,Squeezed Vertically,What is the economic impact in trillion of domestic spending in 2016?,3.57,answer='$3.57 trillion' explanation='The graph shows domestic spending with an economic impact of $3.57 trillion in 2016 (blue bar).',True,data/row_6096/Squeezed_Vertically.png
row_6096,Squeezed Horizontally,What is the economic impact in trillion of domestic spending in 2016?,3.57,answer='3.57 trillion USD.' explanation='The chart shows domestic spending for 2016 was 3.57 trillion USD.',False,data/row_6096/Squeezed_Horizontally.png
row_6096,Increased Saturation,What is the economic impact in trillion of domestic spending in 2016?,3.57,"answer='3.57 trillion USD.' explanation='The chart shows the economic impact of domestic spending in 2016 as 3.57 trillion USD, indicated by the light blue bar corresponding to that year.'",False,data/row_6096/Increased_Saturation.png
row_6096,Decreased Saturation,What is the economic impact in trillion of domestic spending in 2016?,3.57,answer='3.57 trillion U.S. dollars.' explanation='The bar representing domestic spending in 2016 indicates an economic impact of 3.57 trillion U.S. dollars according to the chart.',False,data/row_6096/Decreased_Saturation.png
row_6096,Increased Brightness,What is the economic impact in trillion of domestic spending in 2016?,3.57,"answer='3.57 trillion dollars.' explanation=""The bar for domestic spending in 2016 reaches the 3.57 trillion dollar mark on the chart's vertical axis.""",False,data/row_6096/Increased_Brightness.png
row_6096,Decreased Brightness,What is the economic impact in trillion of domestic spending in 2016?,3.57,answer='3.57 trillion U.S. dollars in 2016.' explanation='The bar chart for domestic spending in 2016 shows an economic impact of 3.57 trillion U.S. dollars. This information is specified by the blue-colored bar representing the year 2016.',False,data/row_6096/Decreased_Brightness.png
row_6096,Increased Contrast,What is the economic impact in trillion of domestic spending in 2016?,3.57,answer='3.57 trillion U.S. dollars.' explanation='The chart indicates that the economic impact of domestic spending in 2016 was 3.57 trillion U.S. dollars.',False,data/row_6096/Increased_Contrast.png
row_6096,Decreased Contrast,What is the economic impact in trillion of domestic spending in 2016?,3.57,"answer='3.57 trillion U.S. dollars.' explanation='The economic impact for domestic spending in 2016, as indicated on the bar graph, is 3.57 trillion U.S. dollars.'",True,data/row_6096/Decreased_Contrast.png
row_6096,Increased Sharpness,What is the economic impact in trillion of domestic spending in 2016?,3.57,answer='3.57 trillion U.S. dollars.' explanation='The chart indicates that domestic spending had an economic impact of 3.57 trillion U.S. dollars in 2016.',False,data/row_6096/Increased_Sharpness.png
row_6096,Decreased Sharpness,What is the economic impact in trillion of domestic spending in 2016?,3.57,answer='3.57 trillion U.S. dollars.' explanation='The chart indicates that domestic spending in 2016 had an economic impact of 3.57 trillion U.S. dollars.',False,data/row_6096/Decreased_Sharpness.png
row_6096,Adaptive Threshold,What is the economic impact in trillion of domestic spending in 2016?,3.57,answer='3.57 trillion USD' explanation='The chart indicates that the economic impact of domestic spending in 2016 was 3.57 trillion US dollars.',False,data/row_6096/Adaptive_Threshold.png
